sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-13664_202608011800,AR-13664,2026-08-01T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T003_202608010900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T004_202608011200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T005_202608011500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T006_202608011800.fits,2026-08-02T18:00:00+00:00,2026-08-03T18:00:00+00:00,1,3,-3.5528
SEQ_AR-13664_202608012100,AR-13664,2026-08-01T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T004_202608011200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T005_202608011500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T006_202608011800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T007_202608012100.fits,2026-08-02T21:00:00+00:00,2026-08-03T21:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608020000,AR-13664,2026-08-02T00:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T005_202608011500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T006_202608011800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T007_202608012100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T008_202608020000.fits,2026-08-03T00:00:00+00:00,2026-08-04T00:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608020300,AR-13664,2026-08-02T03:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T006_202608011800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T007_202608012100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T008_202608020000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T009_202608020300.fits,2026-08-03T03:00:00+00:00,2026-08-04T03:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608020600,AR-13664,2026-08-02T06:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T007_202608012100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T008_202608020000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T009_202608020300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T010_202608020600.fits,2026-08-03T06:00:00+00:00,2026-08-04T06:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608020900,AR-13664,2026-08-02T09:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T008_202608020000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T009_202608020300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T010_202608020600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T011_202608020900.fits,2026-08-03T09:00:00+00:00,2026-08-04T09:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608021200,AR-13664,2026-08-02T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T009_202608020300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T010_202608020600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T011_202608020900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T012_202608021200.fits,2026-08-03T12:00:00+00:00,2026-08-04T12:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608021500,AR-13664,2026-08-02T15:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T010_202608020600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T011_202608020900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T012_202608021200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T013_202608021500.fits,2026-08-03T15:00:00+00:00,2026-08-04T15:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608021800,AR-13664,2026-08-02T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T011_202608020900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T012_202608021200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T013_202608021500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T014_202608021800.fits,2026-08-03T18:00:00+00:00,2026-08-04T18:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608022100,AR-13664,2026-08-02T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T012_202608021200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T013_202608021500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T014_202608021800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T015_202608022100.fits,2026-08-03T21:00:00+00:00,2026-08-04T21:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608030000,AR-13664,2026-08-03T00:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T013_202608021500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T014_202608021800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T015_202608022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T016_202608030000.fits,2026-08-04T00:00:00+00:00,2026-08-05T00:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608030300,AR-13664,2026-08-03T03:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T014_202608021800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T015_202608022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T016_202608030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T017_202608030300.fits,2026-08-04T03:00:00+00:00,2026-08-05T03:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608030600,AR-13664,2026-08-03T06:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T015_202608022100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T016_202608030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T017_202608030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T018_202608030600.fits,2026-08-04T06:00:00+00:00,2026-08-05T06:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608030900,AR-13664,2026-08-03T09:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T016_202608030000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T017_202608030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T018_202608030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T019_202608030900.fits,2026-08-04T09:00:00+00:00,2026-08-05T09:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608031200,AR-13664,2026-08-03T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T017_202608030300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T018_202608030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T019_202608030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T020_202608031200.fits,2026-08-04T12:00:00+00:00,2026-08-05T12:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608031500,AR-13664,2026-08-03T15:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T018_202608030600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T019_202608030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T020_202608031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T021_202608031500.fits,2026-08-04T15:00:00+00:00,2026-08-05T15:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608031800,AR-13664,2026-08-03T18:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T019_202608030900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T020_202608031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T021_202608031500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T022_202608031800.fits,2026-08-04T18:00:00+00:00,2026-08-05T18:00:00+00:00,0,0,-7.0
SEQ_AR-13664_202608032100,AR-13664,2026-08-03T21:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T020_202608031200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T021_202608031500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T022_202608031800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_AR-13664_T023_202608032100.fits,2026-08-04T21:00:00+00:00,2026-08-05T21:00:00+00:00,0,0,-7.0
SEQ_AR-3664_202608280330,AR-3664,2026-08-28T03:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T00.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T01.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T02.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T03.fits,2026-08-29T03:30:00+00:00,2026-08-30T03:30:00+00:00,0,0,-7.0
SEQ_AR-3664_202608280430,AR-3664,2026-08-28T04:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T01.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T02.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T03.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T04.fits,2026-08-29T04:30:00+00:00,2026-08-30T04:30:00+00:00,0,0,-7.0
SEQ_AR-3664_202608280530,AR-3664,2026-08-28T05:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T02.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T03.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T04.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T05.fits,2026-08-29T05:30:00+00:00,2026-08-30T05:30:00+00:00,0,0,-7.0
SEQ_AR-3664_202608280630,AR-3664,2026-08-28T06:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T03.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T04.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T05.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T06.fits,2026-08-29T06:30:00+00:00,2026-08-30T06:30:00+00:00,0,0,-7.0
SEQ_AR-3664_202608280730,AR-3664,2026-08-28T07:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T04.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T05.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T06.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution\suit_obs_2026Aug28_T07.fits,2026-08-29T07:30:00+00:00,2026-08-30T07:30:00+00:00,0,0,-7.0
