flare_id,active_region,start_time,peak_time,end_time,flare_class,peak_flux_wm2,integrated_flux_jm2,satellite,data_provenance
GOES_AR12398_201508122015,AR-12398,2015-08-12T20:15:59.000,2015-08-12T20:33:59.000,2015-08-12T21:00:59.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12403_201508210808,AR-12403,2015-08-21T08:08:01.000,2015-08-21T08:26:01.000,2015-08-21T08:53:01.000,M1.4,1.411764705882353e-05,0.025411764705882352,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12403_201508240317,AR-12403,2015-08-24T03:17:59.000,2015-08-24T03:35:59.000,2015-08-24T04:02:59.000,C7.8,7.764705882352941e-06,0.013976470588235293,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12403_201508261222,AR-12403,2015-08-26T12:22:25.000,2015-08-26T12:40:25.000,2015-08-26T13:07:25.000,C2.7,2.705882352941177e-06,0.004870588235294119,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12406_201509010639,AR-12406,2015-09-01T06:39:24.000,2015-09-01T06:57:24.000,2015-09-01T07:24:24.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12415_201509140632,AR-12415,2015-09-14T06:32:01.000,2015-09-14T06:50:01.000,2015-09-14T07:17:01.000,Quiet,6.70588235294118e-07,0.0012070588235294124,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12415_201509140632,AR-12415,2015-09-14T06:32:16.000,2015-09-14T06:50:16.000,2015-09-14T07:17:16.000,Quiet,5.294117647058825e-07,0.0009529411764705885,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12423_201509251750,AR-12423,2015-09-25T17:50:00.000,2015-09-25T18:08:00.000,2015-09-25T18:35:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12420_201509292153,AR-12420,2015-09-29T21:53:41.000,2015-09-29T22:11:41.000,2015-09-29T22:38:41.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12422_201510032352,AR-12422,2015-10-03T23:52:59.000,2015-10-04T00:10:59.000,2015-10-04T00:37:59.000,C3.9,3.882352941176471e-06,0.006988235294117647,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12434_201510160521,AR-12434,2015-10-16T05:21:01.000,2015-10-16T05:39:01.000,2015-10-16T06:06:01.000,M1.3,1.2941176470588236e-05,0.023294117647058826,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12435_201510201339,AR-12435,2015-10-20T13:39:46.000,2015-10-20T13:57:46.000,2015-10-20T14:24:46.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12436_201510272019,AR-12436,2015-10-27T20:19:01.000,2015-10-27T20:37:01.000,2015-10-27T21:04:01.000,C3.8,3.764705882352941e-06,0.0067764705882352935,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12435_201510272139,AR-12435,2015-10-27T21:39:01.000,2015-10-27T21:57:01.000,2015-10-27T22:24:01.000,C2.7,2.705882352941177e-06,0.004870588235294119,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12441_201510301821,AR-12441,2015-10-30T18:21:00.000,2015-10-30T18:39:00.000,2015-10-30T19:06:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12437_201510301851,AR-12437,2015-10-30T18:51:01.000,2015-10-30T19:09:01.000,2015-10-30T19:36:01.000,C3.6,3.647058823529412e-06,0.006564705882352942,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12443_201511022050,AR-12443,2015-11-02T20:50:01.000,2015-11-02T21:08:01.000,2015-11-02T21:35:01.000,C5.9,5.882352941176471e-06,0.010588235294117648,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12443_201511051942,AR-12443,2015-11-05T19:42:00.000,2015-11-05T20:00:00.000,2015-11-05T20:27:00.000,M4.4,4.352941176470588e-05,0.07835294117647058,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12449_201511090537,AR-12449,2015-11-09T05:37:00.000,2015-11-09T05:55:00.000,2015-11-09T06:22:00.000,Quiet,6.588235294117648e-07,0.0011858823529411766,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12451_201511091750,AR-12451,2015-11-09T17:50:00.000,2015-11-09T18:08:00.000,2015-11-09T18:35:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12448_201511132111,AR-12448,2015-11-13T21:11:00.000,2015-11-13T21:29:00.000,2015-11-13T21:56:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12457_201511220804,AR-12457,2015-11-22T08:04:00.000,2015-11-22T08:22:00.000,2015-11-22T08:49:00.000,C1.9,1.8823529411764705e-06,0.0033882352941176468,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12456_201511222058,AR-12456,2015-11-22T20:58:11.000,2015-11-22T21:16:11.000,2015-11-22T21:43:11.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12456_201511231455,AR-12456,2015-11-23T14:55:37.000,2015-11-23T15:13:37.000,2015-11-23T15:40:37.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12454_201511241825,AR-12454,2015-11-24T18:25:43.000,2015-11-24T18:43:43.000,2015-11-24T19:10:43.000,Quiet,9.647058823529413e-07,0.0017364705882352942,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12457_201512011145,AR-12457,2015-12-01T11:45:47.000,2015-12-01T12:03:47.000,2015-12-01T12:30:47.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12458_201512021400,AR-12458,2015-12-02T14:00:00.000,2015-12-02T14:18:00.000,2015-12-02T14:45:00.000,C4.2,4.235294117647059e-06,0.007623529411764706,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12463_201512062219,AR-12463,2015-12-06T22:19:00.000,2015-12-06T22:37:00.000,2015-12-06T23:04:00.000,Quiet,8.705882352941178e-07,0.001567058823529412,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12464_201512101431,AR-12464,2015-12-10T14:31:35.000,2015-12-10T14:49:35.000,2015-12-10T15:16:35.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12468_201512131624,AR-12468,2015-12-13T16:24:01.000,2015-12-13T16:42:01.000,2015-12-13T17:09:01.000,C6.2,6.23529411764706e-06,0.011223529411764709,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12472_201512310656,AR-12472,2015-12-31T06:56:00.000,2015-12-31T07:14:00.000,2015-12-31T07:41:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12480_201601121943,AR-12480,2016-01-12T19:43:01.000,2016-01-12T20:01:01.000,2016-01-12T20:28:01.000,Quiet,6.235294117647059e-07,0.0011223529411764706,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12484_201601211403,AR-12484,2016-01-21T14:03:01.000,2016-01-21T14:21:01.000,2016-01-21T14:48:01.000,C1.3,1.2941176470588237e-06,0.002329411764705883,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12487_201601211750,AR-12487,2016-01-21T17:50:00.000,2016-01-21T18:08:00.000,2016-01-21T18:35:00.000,C3.4,3.4117647058823524e-06,0.006141176470588234,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12486_201601240026,AR-12486,2016-01-24T00:26:25.000,2016-01-24T00:44:25.000,2016-01-24T01:11:25.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12501_201602280550,AR-12501,2016-02-28T05:50:00.000,2016-02-28T06:08:00.000,2016-02-28T06:35:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12506_201603051646,AR-12506,2016-03-05T16:46:01.000,2016-03-05T17:04:01.000,2016-03-05T17:31:01.000,Quiet,5.529411764705882e-07,0.0009952941176470588,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12511_201603052258,AR-12511,2016-03-05T22:58:43.000,2016-03-05T23:16:43.000,2016-03-05T23:43:43.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12511_201603091857,AR-12511,2016-03-09T18:57:59.000,2016-03-09T19:15:59.000,2016-03-09T19:42:59.000,Quiet,9.88235294117647e-07,0.0017788235294117646,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12511_201603110806,AR-12511,2016-03-11T08:06:01.000,2016-03-11T08:24:01.000,2016-03-11T08:51:01.000,Quiet,4e-07,0.0007199999999999999,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12524_201603230944,AR-12524,2016-03-23T09:44:01.000,2016-03-23T10:02:01.000,2016-03-23T10:29:01.000,C1.3,1.2941176470588237e-06,0.002329411764705883,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12526_201603261750,AR-12526,2016-03-26T17:50:00.000,2016-03-26T18:08:00.000,2016-03-26T18:35:00.000,Quiet,7.647058823529413e-07,0.0013764705882352943,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12526_201604010931,AR-12526,2016-04-01T09:31:01.000,2016-04-01T09:49:01.000,2016-04-01T10:16:01.000,Quiet,1.176470588235294e-07,0.00021176470588235292,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12535_201604280715,AR-12535,2016-04-28T07:15:01.000,2016-04-28T07:33:01.000,2016-04-28T08:00:01.000,Quiet,9.52941176470588e-07,0.0017152941176470583,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12536_201605021825,AR-12536,2016-05-02T18:25:00.000,2016-05-02T18:43:00.000,2016-05-02T19:10:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12539_201605060404,AR-12539,2016-05-06T04:04:01.000,2016-05-06T04:22:01.000,2016-05-06T04:49:01.000,Quiet,4.823529411764706e-07,0.0008682352941176471,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12544_201605171332,AR-12544,2016-05-17T13:32:01.000,2016-05-17T13:50:01.000,2016-05-17T14:17:01.000,Quiet,7.176470588235293e-07,0.0012917647058823527,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12546_201605201813,AR-12546,2016-05-20T18:13:01.000,2016-05-20T18:31:01.000,2016-05-20T18:58:01.000,Quiet,5.176470588235293e-07,0.0009317647058823528,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12551_201606032209,AR-12551,2016-06-03T22:09:00.000,2016-06-03T22:27:00.000,2016-06-03T22:54:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12553_201606192312,AR-12553,2016-06-19T23:12:47.000,2016-06-19T23:30:47.000,2016-06-19T23:57:47.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12565_201607191743,AR-12565,2016-07-19T17:43:01.000,2016-07-19T18:01:01.000,2016-07-19T18:28:01.000,C2.6,2.588235294117648e-06,0.0046588235294117665,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12570_201607311531,AR-12570,2016-07-31T15:31:00.000,2016-07-31T15:49:00.000,2016-07-31T16:16:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12571_201608082038,AR-12571,2016-08-08T20:38:00.000,2016-08-08T20:56:00.000,2016-08-08T21:23:00.000,C6.6,6.588235294117647e-06,0.011858823529411765,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12574_201608170550,AR-12574,2016-08-17T05:50:29.000,2016-08-17T06:08:29.000,2016-08-17T06:35:29.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12580_201608271105,AR-12580,2016-08-27T11:05:21.000,2016-08-27T11:23:21.000,2016-08-27T11:50:21.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12585_201609100217,AR-12585,2016-09-10T02:17:01.000,2016-09-10T02:35:01.000,2016-09-10T03:02:01.000,Quiet,4.352941176470589e-07,0.000783529411764706,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12596_201609250411,AR-12596,2016-09-25T04:11:00.000,2016-09-25T04:29:00.000,2016-09-25T04:56:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12597_201609281338,AR-12597,2016-09-28T13:38:00.000,2016-09-28T13:56:00.000,2016-09-28T14:23:00.000,C1.2,1.1764705882352942e-06,0.0021176470588235297,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12598_201610070628,AR-12598,2016-10-07T06:28:18.000,2016-10-07T06:46:18.000,2016-10-07T07:13:18.000,Quiet,3.294117647058824e-07,0.0005929411764705883,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12599_201610161647,AR-12599,2016-10-16T16:47:01.000,2016-10-16T17:05:01.000,2016-10-16T17:32:01.000,Quiet,6.470588235294118e-07,0.0011647058823529414,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12603_201610281307,AR-12603,2016-10-28T13:07:01.000,2016-10-28T13:25:01.000,2016-10-28T13:52:01.000,Quiet,3.647058823529412e-07,0.0006564705882352942,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12609_201611141750,AR-12609,2016-11-14T17:50:00.000,2016-11-14T18:08:00.000,2016-11-14T18:35:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12611_201611201305,AR-12611,2016-11-20T13:05:00.000,2016-11-20T13:23:00.000,2016-11-20T13:50:00.000,Quiet,2.235294117647059e-07,0.0004023529411764706,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12625_201701230446,AR-12625,2017-01-23T04:46:45.000,2017-01-23T05:04:45.000,2017-01-23T05:31:45.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12628_201701310549,AR-12628,2017-01-31T05:49:59.000,2017-01-31T06:07:59.000,2017-01-31T06:34:59.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12639_201702272302,AR-12639,2017-02-27T23:02:59.000,2017-02-27T23:20:59.000,2017-02-27T23:47:59.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12638_201703020705,AR-12638,2017-03-02T07:05:59.000,2017-03-02T07:23:59.000,2017-03-02T07:50:59.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12644_201703311931,AR-12644,2017-03-31T19:31:05.000,2017-03-31T19:49:05.000,2017-03-31T20:16:05.000,Quiet,3.058823529411765e-07,0.0005505882352941177,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12645_201704061045,AR-12645,2017-04-06T10:45:47.000,2017-04-06T11:03:47.000,2017-04-06T11:30:47.000,C1.1,1.0705882352941175e-06,0.0019270588235294115,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12645_201704061800,AR-12645,2017-04-06T18:00:01.000,2017-04-06T18:18:01.000,2017-04-06T18:45:01.000,C6.5,6.470588235294118e-06,0.011647058823529413,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12653_201704250326,AR-12653,2017-04-25T03:26:01.000,2017-04-25T03:44:01.000,2017-04-25T04:11:01.000,Quiet,2.5882352941176466e-07,0.0004658823529411764,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12659_201705270315,AR-12659,2017-05-27T03:15:52.000,2017-05-27T03:33:52.000,2017-05-27T04:00:52.000,Quiet,3.411764705882353e-07,0.0006141176470588236,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12664_201706271325,AR-12664,2017-06-27T13:25:01.000,2017-06-27T13:43:01.000,2017-06-27T14:10:01.000,Quiet,1.411764705882353e-07,0.0002541176470588235,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12665_201707082103,AR-12665,2017-07-08T21:03:43.000,2017-07-08T21:21:43.000,2017-07-08T21:48:43.000,Quiet,6.117647058823529e-07,0.0011011764705882352,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12665_201707100908,AR-12665,2017-07-10T09:08:00.000,2017-07-10T09:26:00.000,2017-07-10T09:53:00.000,M1.5,1.5294117647058822e-05,0.02752941176470588,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12665_201707110628,AR-12665,2017-07-11T06:28:00.000,2017-07-11T06:46:00.000,2017-07-11T07:13:00.000,Quiet,4.470588235294118e-07,0.0008047058823529412,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12670_201708050018,AR-12670,2017-08-05T00:18:31.000,2017-08-05T00:36:31.000,2017-08-05T01:03:31.000,Quiet,1.882352941176471e-07,0.0003388235294117648,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12670_201708131105,AR-12670,2017-08-13T11:05:33.000,2017-08-13T11:23:33.000,2017-08-13T11:50:33.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12671_201708250305,AR-12671,2017-08-25T03:05:01.000,2017-08-25T03:23:01.000,2017-08-25T03:50:01.000,Quiet,2.470588235294117e-07,0.00044470588235294103,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12674_201709010719,AR-12674,2017-09-01T07:19:01.000,2017-09-01T07:37:01.000,2017-09-01T08:04:01.000,Quiet,5.764705882352938e-07,0.001037647058823529,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12674_201709011533,AR-12674,2017-09-01T15:33:01.000,2017-09-01T15:51:01.000,2017-09-01T16:18:01.000,Quiet,8.352941176470589e-07,0.0015035294117647059,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12675_201709061139,AR-12675,2017-09-06T11:39:14.000,2017-09-06T11:57:14.000,2017-09-06T12:24:14.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12676_201709070550,AR-12676,2017-09-07T05:50:00.000,2017-09-07T06:08:00.000,2017-09-07T06:35:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12674_201709101351,AR-12674,2017-09-10T13:51:07.000,2017-09-10T14:09:07.000,2017-09-10T14:36:07.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12683_201710020709,AR-12683,2017-10-02T07:09:00.000,2017-10-02T07:27:00.000,2017-10-02T07:54:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12683_201710072225,AR-12683,2017-10-07T22:25:59.000,2017-10-07T22:43:59.000,2017-10-07T23:10:59.000,Quiet,5.411764705882353e-07,0.0009741176470588234,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12692_201712231219,AR-12692,2017-12-23T12:19:01.000,2017-12-23T12:37:01.000,2017-12-23T13:04:01.000,Quiet,3.882352941176471e-07,0.0006988235294117649,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11476_201205152208,AR-11476,2012-05-15T22:08:57.000,2012-05-15T22:26:57.000,2012-05-15T22:53:57.000,C2.0,2e-06,0.0036,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11529_201207271258,AR-11529,2012-07-27T12:58:47.000,2012-07-27T13:16:47.000,2012-07-27T13:43:47.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11598_201210242116,AR-11598,2012-10-24T21:16:01.000,2012-10-24T21:34:01.000,2012-10-24T22:01:01.000,C1.2,1.1764705882352942e-06,0.0021176470588235297,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11599_201211020113,AR-11599,2012-11-02T01:13:46.000,2012-11-02T01:31:46.000,2012-11-02T01:58:46.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11611_201211200127,AR-11611,2012-11-20T01:27:00.000,2012-11-20T01:45:00.000,2012-11-20T02:12:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11762_201306061447,AR-11762,2013-06-06T14:47:00.000,2013-06-06T15:05:00.000,2013-06-06T15:32:00.000,M1.5,1.5294117647058822e-05,0.02752941176470588,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11762_201306071741,AR-11762,2013-06-07T17:41:01.000,2013-06-07T17:59:01.000,2013-06-07T18:26:01.000,C3.5,3.5294117647058825e-06,0.006352941176470588,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11762_201306090439,AR-11762,2013-06-09T04:39:00.000,2013-06-09T04:57:00.000,2013-06-09T05:24:00.000,M6.9,6.941176470588235e-05,0.12494117647058822,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11778_201306281718,AR-11778,2013-06-28T17:18:00.000,2013-06-28T17:36:00.000,2013-06-28T18:03:00.000,C8.6,8.588235294117647e-06,0.015458823529411764,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11872_201310251855,AR-11872,2013-10-25T18:55:59.000,2013-10-25T19:13:59.000,2013-10-25T19:40:59.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11884_201310302136,AR-11884,2013-10-30T21:36:00.000,2013-10-30T21:54:00.000,2013-10-30T22:21:00.000,C1.8,1.7647058823529412e-06,0.003176470588235294,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11884_201311010559,AR-11884,2013-11-01T05:59:01.000,2013-11-01T06:17:01.000,2013-11-01T06:44:01.000,C7.3,7.2941176470588226e-06,0.01312941176470588,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11917_201312130859,AR-11917,2013-12-13T08:59:42.000,2013-12-13T09:17:42.000,2013-12-13T09:44:42.000,C4.0,4e-06,0.0072,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
